TRIP ID,START TIME,STOP TIME,BIKE ID,TRIP DURATION,FROM STATION ID,FROM STATION NAME,TO STATION ID,TO STATION NAME,USER TYPE,GENDER,BIRTH YEAR,FROM LATITUDE,FROM LONGITUDE,FROM LOCATION,TO LATITUDE,TO LONGITUDE,TO LOCATION,datetime_hour,DATE,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyWindSpeed,Time
22199581,2019-03-04 08:11:06,04/03/2019 08:17:38 AM,3264,392,111,Sedgwick St & Huron St,164,Franklin St & Lake St,Subscriber,Male,1987.0,41.894666,-87.638437,POINT (-87.638437 41.894666),41.885837,-87.6355,POINT (-87.6355 41.885837),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199580,2019-03-04 08:11:05,04/03/2019 08:24:21 AM,2181,796,140,Dearborn Pkwy & Delaware Pl,18,Wacker Dr & Washington St,Subscriber,Male,1995.0,41.898969,-87.629912,POINT (-87.629912 41.898969),41.883132,-87.637321,POINT (-87.637321 41.883132),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199579,2019-03-04 08:11:02,04/03/2019 08:33:07 AM,5193,1325,300,Broadway & Barry Ave,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1985.0,41.937725,-87.644095,POINT (-87.644095 41.937725),41.888243,-87.63639,POINT (-87.63639 41.888243),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199577,2019-03-04 08:11:01,04/03/2019 08:25:00 AM,2577,839,291,Wells St & Evergreen Ave,91,Clinton St & Washington Blvd,Subscriber,Female,1984.0,41.906724,-87.63483,POINT (-87.63483 41.906724),41.88338,-87.64117,POINT (-87.64117 41.88338),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199578,2019-03-04 08:11:01,04/03/2019 08:25:21 AM,1930,860,350,Ashland Ave & Chicago Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1985.0,41.895966,-87.667747,POINT (-87.667747 41.895966),41.88338,-87.64117,POINT (-87.64117 41.88338),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199575,2019-03-04 08:10:59,04/03/2019 08:20:09 AM,6107,550,129,Blue Island Ave & 18th St,317,Wood St & Taylor St,Subscriber,Female,1991.0,41.857556,-87.661535,POINT (-87.661535 41.857556),41.869154,-87.671045,POINT (-87.671045 41.869154),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199576,2019-03-04 08:10:58,04/03/2019 08:24:50 AM,3780,832,141,Clark St & Lincoln Ave,636,Orleans St & Hubbard St (*),Subscriber,Male,1974.0,41.915689,-87.6346,POINT (-87.6346 41.915689),41.890028,-87.636618,POINT (-87.636618 41.890028),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199574,2019-03-04 08:10:46,04/03/2019 08:20:16 AM,5789,570,43,Michigan Ave & Washington St,91,Clinton St & Washington Blvd,Subscriber,Male,1992.0,41.883892766,-87.624649141,POINT (-87.6246491409 41.8838927658),41.88338,-87.64117,POINT (-87.64117 41.88338),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199573,2019-03-04 08:10:41,04/03/2019 08:17:55 AM,2389,434,66,Clinton St & Lake St,74,Kingsbury St & Erie St,Subscriber,Female,1980.0,41.885637,-87.641823,POINT (-87.641823 41.885637),41.893626,-87.641527,POINT (-87.641527 41.893626),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199571,2019-03-04 08:10:37,04/03/2019 08:14:25 AM,703,228,286,Franklin St & Quincy St,191,Canal St & Monroe St (*),Subscriber,Male,1968.0,41.878724,-87.634793,POINT (-87.634793 41.878724),41.880381,-87.639507,POINT (-87.639507 41.880381),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199569,2019-03-04 08:10:36,04/03/2019 08:33:23 AM,6363,1367,291,Wells St & Evergreen Ave,76,Lake Shore Dr & Monroe St,Subscriber,Male,1991.0,41.906724,-87.63483,POINT (-87.63483 41.906724),41.880958,-87.616743,POINT (-87.616743 41.880958),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199570,2019-03-04 08:10:35,04/03/2019 08:16:39 AM,4369,364,394,Clark St & 9th St (AMLI),40,LaSalle St & Adams St,Subscriber,Female,1987.0,41.870816,-87.631246,POINT (-87.631246 41.870816),41.879344373,-87.631985221,POINT (-87.6319852213 41.87934437346),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199567,2019-03-04 08:10:32,04/03/2019 08:12:33 AM,1001,121,332,Burling St (Halsted) & Diversey Pkwy (Temp),13,Wilton Ave & Diversey Pkwy,Subscriber,Male,1993.0,41.93314,-87.64776,POINT (-87.64776 41.93314),41.932418,-87.652705,POINT (-87.652705 41.932418),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199566,2019-03-04 08:10:29,04/03/2019 08:22:30 AM,5582,721,354,Sheridan Rd & Greenleaf Ave,526,Oakley Ave & Touhy Ave,Subscriber,Male,1978.0,42.010586563,-87.662412095,POINT (-87.6624120948 42.01058656284),42.012342,-87.688243,POINT (-87.688243 42.012342),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199565,2019-03-04 08:10:27,04/03/2019 08:23:14 AM,5846,767,376,Artesian Ave & Hubbard St,342,Wolcott Ave & Polk St,Subscriber,Male,1988.0,41.88949182,-87.688219365,POINT (-87.6882193648 41.88949181977),41.871262,-87.673688,POINT (-87.673688 41.871262),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199568,2019-03-04 08:10:24,04/03/2019 08:18:33 AM,1864,489,246,Ashland Ave & Belle Plaine Ave,293,Broadway & Wilson Ave,Subscriber,Female,1984.0,41.956057,-87.668835,POINT (-87.668835 41.956057),41.965221,-87.658139,POINT (-87.658139 41.965221),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199564,2019-03-04 08:10:19,04/03/2019 08:18:17 AM,5179,478,192,Canal St & Adams St,43,Michigan Ave & Washington St,Subscriber,Male,1979.0,41.879255,-87.639904,POINT (-87.639904 41.879255),41.883892766,-87.624649141,POINT (-87.6246491409 41.8838927658),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199562,2019-03-04 08:10:15,04/03/2019 08:19:23 AM,6042,548,80,Aberdeen St & Monroe St,18,Wacker Dr & Washington St,Subscriber,Male,1985.0,41.880419,-87.655519,POINT (-87.655519 41.880419),41.883132,-87.637321,POINT (-87.637321 41.883132),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199563,2019-03-04 08:10:15,04/03/2019 08:26:46 AM,1182,991,236,Sedgwick St & Schiller St,191,Canal St & Monroe St (*),Customer,,,41.907626,-87.638566,POINT (-87.638566 41.907626),41.880381,-87.639507,POINT (-87.639507 41.880381),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199560,2019-03-04 08:10:02,04/03/2019 08:13:26 AM,5220,204,431,Eberhart Ave & 61st St,430,MLK Jr Dr & 63rd St,Subscriber,Female,1994.0,41.784141693,-87.61330783,POINT (-87.6133078304 41.78414169317),41.780080637,-87.615942857,POINT (-87.6159428567 41.78008063659),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199559,2019-03-04 08:09:53,04/03/2019 08:13:59 AM,1304,246,503,Drake Ave & Fullerton Ave,619,Keystone Ave & Fullerton Ave,Subscriber,Male,1960.0,41.924398819,-87.715441036,POINT (-87.7154410355 41.924398819),41.924377,-87.728231,POINT (-87.728231 41.924377),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199558,2019-03-04 08:09:53,04/03/2019 08:16:36 AM,3380,403,301,Clark St & Schiller St,85,Michigan Ave & Oak St,Subscriber,Female,1987.0,41.907993,-87.631501,POINT (-87.631501 41.907993),41.90096039,-87.62377664,POINT (-87.62377664 41.90096039),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199557,2019-03-04 08:09:39,04/03/2019 08:20:59 AM,4119,680,460,Clark St & Bryn Mawr Ave,453,Clark St & Schreiber Ave,Subscriber,Female,1975.0,41.983593,-87.669154,POINT (-87.669154 41.983593),41.999251822,-87.671377339,POINT (-87.6713773393 41.99925182186),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199556,2019-03-04 08:09:38,04/03/2019 08:20:32 AM,2643,654,376,Artesian Ave & Hubbard St,71,Morgan St & Lake St,Subscriber,Male,1985.0,41.88949182,-87.688219365,POINT (-87.6882193648 41.88949181977),41.885483308,-87.652304856,POINT (-87.6523048564 41.8854833079),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199553,2019-03-04 08:09:37,04/03/2019 08:12:15 AM,5892,158,43,Michigan Ave & Washington St,44,State St & Randolph St,Subscriber,Male,1991.0,41.883892766,-87.624649141,POINT (-87.6246491409 41.8838927658),41.884730201,-87.627733569,POINT (-87.6277335692 41.8847302006),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199555,2019-03-04 08:09:37,04/03/2019 08:21:17 AM,286,700,346,Ada St & Washington Blvd,18,Wacker Dr & Washington St,Subscriber,Male,1977.0,41.88283,-87.661206,POINT (-87.661206 41.88283),41.883132,-87.637321,POINT (-87.637321 41.883132),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199554,2019-03-04 08:09:36,04/03/2019 08:18:26 AM,1042,530,174,Canal St & Madison St,39,Wabash Ave & Adams St,Subscriber,Male,1969.0,41.882091,-87.639833,POINT (-87.639833 41.882091),41.879472352,-87.625688606,POINT (-87.6256886059 41.87947235235),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199552,2019-03-04 08:09:33,04/03/2019 08:24:07 AM,1733,874,173,Mies van der Rohe Way & Chicago Ave,287,Franklin St & Monroe St,Subscriber,Male,1961.0,41.89691,-87.621743,POINT (-87.621743 41.89691),41.880317,-87.635185,POINT (-87.635185 41.880317),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199550,2019-03-04 08:09:32,04/03/2019 08:22:29 AM,540,777,48,Larrabee St & Kingsbury St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1963.0,41.897764,-87.642884,POINT (-87.642884 41.897764),41.878166,-87.631929,POINT (-87.631929 41.878166),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199551,2019-03-04 08:09:31,04/03/2019 08:21:14 AM,5648,703,168,Michigan Ave & 14th St,195,Columbus Dr & Randolph St,Subscriber,Male,1982.0,41.864059,-87.623727,POINT (-87.623727 41.864059),41.884728,-87.619521,POINT (-87.619521 41.884728),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199549,2019-03-04 08:09:29,04/03/2019 08:17:07 AM,1168,458,174,Canal St & Madison St,39,Wabash Ave & Adams St,Subscriber,Male,1977.0,41.882091,-87.639833,POINT (-87.639833 41.882091),41.879472352,-87.625688606,POINT (-87.6256886059 41.87947235235),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199548,2019-03-04 08:09:26,04/03/2019 08:11:41 AM,2021,135,324,Stockton Dr & Wrightwood Ave,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1989.0,41.93132,-87.638742,POINT (-87.638742 41.93132),41.925858,-87.638973,POINT (-87.638973 41.925858),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199547,2019-03-04 08:09:22,04/03/2019 08:14:19 AM,2006,297,53,Wells St & Huron St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Female,1985.0,41.894722,-87.634362,POINT (-87.634362 41.894722),41.898969,-87.629912,POINT (-87.629912 41.898969),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199546,2019-03-04 08:09:21,04/03/2019 08:32:24 AM,6098,1383,310,Damen Ave & Charleston St,174,Canal St & Madison St,Subscriber,Male,1987.0,41.920082,-87.677855,POINT (-87.677855 41.920082),41.882091,-87.639833,POINT (-87.639833 41.882091),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199545,2019-03-04 08:09:19,04/03/2019 08:18:39 AM,4775,560,112,Green St & Randolph St,51,Clark St & Randolph St,Subscriber,Male,1981.0,41.883668,-87.64867,POINT (-87.64867 41.883668),41.884576228,-87.63188991,POINT (-87.63188991 41.884576228),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199543,2019-03-04 08:09:17,04/03/2019 08:19:56 AM,2223,639,52,Michigan Ave & Lake St,176,Clark St & Elm St,Subscriber,Male,1976.0,41.886024,-87.624117,POINT (-87.624117 41.886024),41.902973,-87.63128,POINT (-87.63128 41.902973),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199544,2019-03-04 08:09:17,04/03/2019 08:20:14 AM,5692,657,77,Clinton St & Madison St,195,Columbus Dr & Randolph St,Subscriber,Male,1995.0,41.882242,-87.641066,POINT (-87.641066 41.882242),41.884728,-87.619521,POINT (-87.619521 41.884728),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199542,2019-03-04 08:09:05,04/03/2019 08:22:20 AM,1090,795,107,Desplaines St & Jackson Blvd,342,Wolcott Ave & Polk St,Subscriber,Male,1973.0,41.878287,-87.643909,POINT (-87.643909 41.878287),41.871262,-87.673688,POINT (-87.673688 41.871262),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199541,2019-03-04 08:09:03,04/03/2019 08:19:30 AM,479,627,230,Lincoln Ave & Roscoe St,166,Ashland Ave & Wrightwood Ave,Subscriber,Male,1983.0,41.94334,-87.67097,POINT (-87.67097 41.94334),41.92883,-87.668507,POINT (-87.668507 41.92883),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199540,2019-03-04 08:09:01,04/03/2019 08:12:29 AM,3162,208,463,Clark St & Berwyn Ave,294,Broadway & Berwyn Ave,Subscriber,Female,1982.0,41.977996654,-87.668047105,POINT (-87.6680471047 41.9779966544),41.978353,-87.659753,POINT (-87.659753 41.978353),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199539,2019-03-04 08:08:56,04/03/2019 08:26:04 AM,3141,1028,157,Lake Shore Dr & Wellington Ave,85,Michigan Ave & Oak St,Subscriber,Male,1985.0,41.936669,-87.636794,POINT (-87.636794 41.936669),41.90096039,-87.62377664,POINT (-87.62377664 41.90096039),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199538,2019-03-04 08:08:53,04/03/2019 08:42:50 AM,4251,2037,227,Southport Ave & Waveland Ave,91,Clinton St & Washington Blvd,Subscriber,Male,1987.0,41.94815,-87.66394,POINT (-87.66394 41.94815),41.88338,-87.64117,POINT (-87.64117 41.88338),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199537,2019-03-04 08:08:53,04/03/2019 08:13:05 AM,3779,252,28,Larrabee St & Menomonee St,118,Sedgwick St & North Ave,Subscriber,Male,1972.0,41.91468,-87.64332,POINT (-87.64332 41.91468),41.911386,-87.638677,POINT (-87.638677 41.911386),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199536,2019-03-04 08:08:47,04/03/2019 08:21:47 AM,5734,780,14,Morgan St & 18th St,192,Canal St & Adams St,Subscriber,Male,1991.0,41.858086,-87.651073,POINT (-87.651073 41.858086),41.879255,-87.639904,POINT (-87.639904 41.879255),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199533,2019-03-04 08:08:46,04/03/2019 08:26:22 AM,3533,1056,331,Halsted St & Clybourn Ave (*),77,Clinton St & Madison St,Subscriber,Male,1977.0,41.909668,-87.648128,POINT (-87.648128 41.909668),41.882242,-87.641066,POINT (-87.641066 41.882242),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199535,2019-03-04 08:08:45,04/03/2019 08:22:14 AM,5268,809,178,State St & 19th St,33,State St & Van Buren St,Subscriber,Male,1962.0,41.856594,-87.627542,POINT (-87.627542 41.856594),41.877181,-87.627844,POINT (-87.627844 41.877181),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199534,2019-03-04 08:08:45,04/03/2019 08:17:38 AM,1459,533,77,Clinton St & Madison St,47,State St & Kinzie St,Subscriber,Male,1979.0,41.882242,-87.641066,POINT (-87.641066 41.882242),41.889187,-87.627754,POINT (-87.627754 41.889187),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199531,2019-03-04 08:08:37,04/03/2019 08:27:47 AM,610,1150,349,Halsted St & Wrightwood Ave,112,Green St & Randolph St,Subscriber,Male,1977.0,41.929143,-87.649077,POINT (-87.649077 41.929143),41.883668,-87.64867,POINT (-87.64867 41.883668),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199532,2019-03-04 08:08:36,04/03/2019 08:17:29 AM,5205,533,242,Damen Ave & Leland Ave,462,Winchester (Ravenswood) Ave & Balmoral Ave,Subscriber,Male,1949.0,41.967094,-87.679028,POINT (-87.679028 41.967094),41.979762,-87.67753,POINT (-87.67753 41.979762),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199529,2019-03-04 08:08:35,04/03/2019 08:11:57 AM,77,202,37,Dearborn St & Adams St,287,Franklin St & Monroe St,Subscriber,Male,1994.0,41.879356359,-87.629791036,POINT (-87.6297910363 41.8793563587),41.880317,-87.635185,POINT (-87.635185 41.880317),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199528,2019-03-04 08:08:33,04/03/2019 08:18:33 AM,4224,600,219,Damen Ave & Cortland St,128,Damen Ave & Chicago Ave,Subscriber,Female,1978.0,41.915983,-87.677335,POINT (-87.677335 41.915983),41.895769,-87.67722,POINT (-87.67722 41.895769),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199527,2019-03-04 08:08:33,04/03/2019 08:22:35 AM,470,842,59,Wabash Ave & Roosevelt Rd,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1990.0,41.867227,-87.625961,POINT (-87.625961 41.867227),41.89186,-87.62062,POINT (-87.62062 41.89186),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199525,2019-03-04 08:08:26,04/03/2019 08:19:43 AM,929,677,36,Franklin St & Jackson Blvd,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1983.0,41.877707956,-87.635321141,POINT (-87.6353211408 41.8777079559),41.867888,-87.623041,POINT (-87.623041 41.867888),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199526,2019-03-04 08:08:26,04/03/2019 08:15:16 AM,5991,410,77,Clinton St & Madison St,33,State St & Van Buren St,Subscriber,Male,1960.0,41.882242,-87.641066,POINT (-87.641066 41.882242),41.877181,-87.627844,POINT (-87.627844 41.877181),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199524,2019-03-04 08:08:25,04/03/2019 08:47:00 AM,6156,2315,232,Pine Grove Ave & Waveland Ave,66,Clinton St & Lake St,Subscriber,Male,1991.0,41.949275,-87.646303,POINT (-87.646303 41.949275),41.885637,-87.641823,POINT (-87.641823 41.885637),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199523,2019-03-04 08:08:23,04/03/2019 08:12:12 AM,2288,229,84,Milwaukee Ave & Grand Ave,112,Green St & Randolph St,Subscriber,Male,1970.0,41.891578,-87.648384,POINT (-87.648384 41.891578),41.883668,-87.64867,POINT (-87.64867 41.883668),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199522,2019-03-04 08:08:22,04/03/2019 08:13:04 AM,4238,282,523,Eastlake Ter & Rogers Ave,515,Paulina St & Howard St,Subscriber,Female,1964.0,42.021019,-87.665086,POINT (-87.665086 42.021019),42.019159,-87.673573,POINT (-87.673573 42.019159),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199521,2019-03-04 08:08:19,04/03/2019 08:40:00 AM,2106,1901,294,Broadway & Berwyn Ave,172,Rush St & Cedar St,Subscriber,Male,1981.0,41.978353,-87.659753,POINT (-87.659753 41.978353),41.902308701,-87.627690528,POINT (-87.627690528 41.90230870122),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199520,2019-03-04 08:08:15,04/03/2019 08:13:25 AM,1812,310,504,Campbell Ave & Fullerton Ave,123,California Ave & Milwaukee Ave,Subscriber,Female,1987.0,41.924632472,-87.689307006,POINT (-87.6893070063 41.92463247165),41.922695,-87.697153,POINT (-87.697153 41.922695),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199519,2019-03-04 08:08:05,04/03/2019 08:43:51 AM,1528,2146,247,Shore Dr & 55th St,184,State St & 35th St,Subscriber,Male,1951.0,41.795212,-87.580715,POINT (-87.580715 41.795212),41.83104,-87.62688,POINT (-87.62688 41.83104),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199518,2019-03-04 08:07:50,04/03/2019 08:13:16 AM,5432,326,464,Damen Ave & Foster Ave,242,Damen Ave & Leland Ave,Subscriber,Male,1992.0,41.975614805,-87.679459039,POINT (-87.6794590387 41.97561480459),41.967094,-87.679028,POINT (-87.679028 41.967094),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199516,2019-03-04 08:07:44,04/03/2019 08:15:27 AM,692,463,403,Wentworth Ave & 33rd St,263,Rhodes Ave & 32nd St,Subscriber,Male,1984.0,41.834529886,-87.631822981,POINT (-87.6318229814 41.83452988563),41.836208,-87.613533,POINT (-87.613533 41.836208),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199517,2019-03-04 08:07:44,04/03/2019 08:15:00 AM,4952,436,66,Clinton St & Lake St,48,Larrabee St & Kingsbury St,Subscriber,Male,1979.0,41.885637,-87.641823,POINT (-87.641823 41.885637),41.897764,-87.642884,POINT (-87.642884 41.897764),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199515,2019-03-04 08:07:39,04/03/2019 08:14:57 AM,1143,438,338,Calumet Ave & 18th St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1978.0,41.857611,-87.619407,POINT (-87.619407 41.857611),41.867227,-87.625961,POINT (-87.625961 41.867227),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199514,2019-03-04 08:07:38,04/03/2019 08:12:07 AM,3389,269,287,Franklin St & Monroe St,91,Clinton St & Washington Blvd,Subscriber,Male,1967.0,41.880317,-87.635185,POINT (-87.635185 41.880317),41.88338,-87.64117,POINT (-87.64117 41.88338),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199513,2019-03-04 08:07:38,04/03/2019 08:13:01 AM,6112,323,191,Canal St & Monroe St (*),51,Clark St & Randolph St,Subscriber,Male,1977.0,41.880381,-87.639507,POINT (-87.639507 41.880381),41.884576228,-87.63188991,POINT (-87.63188991 41.884576228),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199511,2019-03-04 08:07:35,04/03/2019 08:18:12 AM,5089,637,77,Clinton St & Madison St,110,Dearborn St & Erie St,Subscriber,Male,1981.0,41.882242,-87.641066,POINT (-87.641066 41.882242),41.893992,-87.629318,POINT (-87.629318 41.893992),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199512,2019-03-04 08:07:32,04/03/2019 08:11:07 AM,5780,215,484,Monticello Ave & Irving Park Rd,489,Drake Ave & Addison St,Subscriber,Male,1986.0,41.954004839,-87.71912818,POINT (-87.7191281797 41.95400483876),41.947326,-87.717582,POINT (-87.717582 41.947326),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199510,2019-03-04 08:07:30,04/03/2019 08:12:33 AM,496,303,126,Clark St & North Ave,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1985.0,41.911974,-87.631942,POINT (-87.631942 41.911974),41.898969,-87.629912,POINT (-87.629912 41.898969),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199509,2019-03-04 08:07:28,04/03/2019 08:19:31 AM,5443,723,255,Indiana Ave & Roosevelt Rd,287,Franklin St & Monroe St,Subscriber,Female,1982.0,41.867888,-87.623041,POINT (-87.623041 41.867888),41.880317,-87.635185,POINT (-87.635185 41.880317),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199506,2019-03-04 08:07:23,04/03/2019 08:15:02 AM,4603,459,589,Milwaukee Ave & Cuyler Ave,592,Knox Ave & Montrose Ave,Subscriber,Male,1976.0,41.954468,-87.749594,POINT (-87.749594 41.954468),41.960631,-87.745359,POINT (-87.745359 41.960631),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199507,2019-03-04 08:07:23,04/03/2019 08:12:38 AM,131,315,77,Clinton St & Madison St,283,LaSalle St & Jackson Blvd,Subscriber,Male,1961.0,41.882242,-87.641066,POINT (-87.641066 41.882242),41.878166,-87.631929,POINT (-87.631929 41.878166),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199508,2019-03-04 08:07:22,04/03/2019 08:39:21 AM,3354,1919,500,Central Park Ave & Elbridge Ave,186,Ogden Ave & Race Ave,Subscriber,Male,1992.0,41.935337283,-87.716889294,POINT (-87.7168892935 41.93533728263),41.891795,-87.658751,POINT (-87.658751 41.891795),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199505,2019-03-04 08:07:21,04/03/2019 08:10:20 AM,5539,179,195,Columbus Dr & Randolph St,44,State St & Randolph St,Subscriber,Female,1970.0,41.884728,-87.619521,POINT (-87.619521 41.884728),41.884730201,-87.627733569,POINT (-87.6277335692 41.8847302006),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
22199504,2019-03-04 08:07:20,04/03/2019 08:17:59 AM,1323,639,274,Racine Ave & 15th St,75,Canal St & Jackson Blvd,Subscriber,Male,1988.0,41.861267,-87.656625,POINT (-87.656625 41.861267),41.877245,-87.639366,POINT (-87.639366 41.877245),2019-03-04 08:00:00,2019-03-04 08:53:00,2.0,0.0,16.0,08:53:00
